bacteria	acinetobacter_baumannii_gca_005785065
bacteria	acinetobacter_baumannii_gca_005785075
bacteria	acinetobacter_baumannii_gca_005785095
bacteria	acinetobacter_baumannii_gca_005785115
bacteria	acinetobacter_baumannii_gca_005785125
bacteria	acinetobacter_baumannii_gca_005785165
bacteria	acinetobacter_baumannii_gca_005785185
bacteria	acinetobacter_baumannii_gca_005785205
bacteria	acinetobacter_baumannii_gca_005785215
bacteria	acinetobacter_baumannii_gca_005785225
bacteria	acinetobacter_baumannii_gca_005785265
bacteria	acinetobacter_baumannii_gca_005785275
bacteria	acinetobacter_baumannii_gca_005785305
bacteria	acinetobacter_baumannii_gca_005785315
bacteria	acinetobacter_baumannii_gca_005785325
bacteria	acinetobacter_baumannii_gca_005785355
bacteria	acinetobacter_baumannii_gca_005785385
bacteria	acinetobacter_baumannii_gca_005785405
bacteria	acinetobacter_baumannii_gca_005785415
bacteria	acinetobacter_baumannii_gca_005785445
